"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","22146","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","317580","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","79231","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyNextAndPreviousNavigation@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","7520","","MobileTest.MobileCardanoDocsCommunityTest","","MobileTest.MobileCardanoDocsCommunityTest","","verifyMobileCardanoDocsCommunityPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","674768","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","161308","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","469105","","MobileTest.MobileCardanoDocsNewToCardanoTest","","MobileTest.MobileCardanoDocsNewToCardanoTest","","verifyMobileCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","85196","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","7586","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionCardanoHaskellLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","26708","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","34576","","MobileTest.MobileCardanoPlutsTest","","MobileTest.MobileCardanoPlutsTest","","verifyMobileCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Safari(version=""14"", platform=""MAC"")",""
"passed","","","86368","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","15255","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","51817","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","26283","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoExplorerIframeTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","45037","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunitySubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","11605","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyFooterLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","37585","","MobileTest.MobileCardanoDocsToolsTest","","MobileTest.MobileCardanoDocsToolsTest","","verifyMobileCardanoExplorerIframeTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","25573","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","17982","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaFooterLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","7973","","MobileTest.MobileCardanoDocsCoreConceptsTest","","MobileTest.MobileCardanoDocsCoreConceptsTest","","verifyMobileCoreConceptsNextButtonsTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","22300","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","47506","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensPageLinksTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","53128","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","3457","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileSocialMediaTopLinkTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","105626","","DesktopTest.CardanoDocsCommunityTest","","DesktopTest.CardanoDocsCommunityTest","","verifyCardanoDocsCommunityNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","52471","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","32082","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","32427","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Safari(version=""14"", platform=""MAC"")",""
"failed","","","7568","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileDayAndNightSwitchTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","52806","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""MAC"")",""
"broken","","","15460","","MobileTest.MobileCardanoDocsHomeTest","","MobileTest.MobileCardanoDocsHomeTest","","verifyMobileSocialMediaFooterLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","783226","","DesktopTest.CardanoDocNextPrevTest","","DesktopTest.CardanoDocNextPrevTest","","verifyNextPrevNavigation@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","316179","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","76354","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"failed","","","8264","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionCardanoHaskellLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","37395","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","73663","","MobileTest.MobileCardanoDocsNativeTokensTest","","MobileTest.MobileCardanoDocsNativeTokensTest","","verifyMobileCardanoDocsLearnSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","186981","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","101968","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","verifyMobileCardanoComponentsSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"broken","","","60777","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarlowePageLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","135239","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","17717","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsSubmenuTest@Safari(version=""14"", platform=""MAC"")",""
"broken","","","304445","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","61265","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","16793","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyButtonsSectionStartingPageTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","94598","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""MAC"")",""
"broken","","","15280","","MobileTest.MobileCardanoDocsExploreCardanoTest","","MobileTest.MobileCardanoDocsExploreCardanoTest","","verifyMobileDiscoverCardanoPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","115061","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","124277","","DesktopTest.CardanoDocsLearnTest","","DesktopTest.CardanoDocsLearnTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","81802","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyNextAndPreviousNavigation@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","186272","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","3092","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaPageLinksTest@IPhone(version=""11"", platform=""IOS"")",""
"broken","","","424166","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyDiscoverCardanoPageLinksTest@Edge(version=""90"", platform=""WINDOWS"")",""
"failed","","","74698","","MobileTest.MobileCardanoDocsGettingStartedTest","","MobileTest.MobileCardanoDocsGettingStartedTest","","verifyGettingStartedPageOnMobile@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","30651","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","34921","","DesktopTest.CardanoDocsPlutsTest","","DesktopTest.CardanoDocsPlutsTest","","verifyCardanoDocsPlutsPageLinksTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","37702","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarloweSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","209765","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","43872","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","40535","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"failed","","","8556","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifyIntroductionCardanoHaskellLinksTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","115945","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsNextButtonsAndPreviousButtonTest@Edge(version=""90"", platform=""WINDOWS"")",""
